dt,shop_id,sale_amt_3m
2017-01-31,907,55349.9
2016-09-30,907,46005.54
2016-06-30,1480,94011.71
2016-07-31,1480,74373.96
2016-08-31,1480,57505.45
2016-11-30,1480,32561.63
2016-10-31,1480,33178.42
2017-01-31,231,231065.1
2016-09-30,231,258636.81
2016-11-30,231,190258.04
2016-10-31,231,243389.43
2016-07-31,1183,108849.76
2016-11-30,1183,109293.64
2016-06-30,1088,141768.61
2016-12-31,1088,66956.06
2016-08-31,1088,167562.36
2017-01-31,1088,85245.19
2016-09-30,1088,161559.32
2016-11-30,1088,79375.12
2016-10-31,1088,122772.46
2016-07-31,2914,161373.31
2016-10-31,2914,116354.46
2016-07-31,248,161546.27
2016-08-31,248,231002.74
2016-11-30,248,217859.07
2016-06-30,1387,356431.48
2016-12-31,1387,570956.25
2016-07-31,1387,404435.33
2016-11-30,1387,666209.04
2016-10-31,1387,643195.86
2016-08-31,2089,78111.08
2016-11-30,2089,65008.79
2016-12-31,1513,38525.86
2016-08-31,1513,69027.46
2016-09-30,1513,44481.67
2016-11-30,1513,24007.21
2016-06-30,269,328601.49
2016-08-31,269,394310.21
2017-01-31,269,59668.83
2016-10-31,269,133334.53
2016-06-30,1912,228947.28
2016-07-31,1912,263204.06
2016-07-31,2342,109350.52
2016-09-30,2342,195373.12
2016-06-30,510,166091.63
2016-07-31,510,240468.07
2016-08-31,510,322970.81
2016-11-30,510,125058.99
2016-12-31,2867,93533.56
2017-01-31,2867,53105.53
2016-11-30,2867,141873.09
2016-06-30,857,47358.21
2016-12-31,857,50669.46
2017-01-31,857,50104.1
2016-11-30,857,60950.95
2016-10-31,857,75691.78
2016-12-31,611,61116.56
2016-08-31,611,53677.67
2017-01-31,611,81757.84
2016-08-31,747,152223.43
2016-10-31,747,54677.41
2016-08-31,1418,16149.57
2017-01-31,1418,201972.56
2016-09-30,1418,21048.64
2016-11-30,1418,20969.35
2016-10-31,1418,25305.62
2016-12-31,1492,130341.52
2016-07-31,1492,83863.36
2016-08-31,1492,90537.08
2016-09-30,1492,104813.72
2016-11-30,1492,106738.19
2016-10-31,1492,104809.59
2016-08-31,1599,76612.73
2016-11-30,1599,21259.92
2016-09-30,2510,142415.66
2016-12-31,998,133672.26
2016-07-31,998,149338.11
2016-09-30,998,173269.46
2016-10-31,998,168630.4
2016-07-31,1655,251122.76
2017-01-31,1655,188565.16
2016-10-31,1655,169139.03
2016-06-30,53,124978.03
2017-01-31,53,89640.92
2016-09-30,53,47764.08
2016-12-31,1190,174789.47
2016-08-31,1190,572608.81
2017-01-31,1190,260971.62
2016-12-31,1093,42787.62
2017-01-31,1093,48904.4
2016-09-30,1093,81850.51
2016-11-30,1093,47289.24
2016-10-31,1093,64408.81
2016-12-31,2232,27840.47
2016-07-31,2232,197729.88
2016-08-31,2232,179181.4
2017-01-31,2232,19138.21
2016-11-30,2232,40081.95
2016-06-30,1063,180557.2
2016-07-31,1063,253117.65
2017-01-31,1063,511222.34
2016-11-30,1063,209692.97
2016-10-31,1063,262066.92
2016-12-31,356,88304.46
2016-08-31,356,173058.05
2017-01-31,356,82013.12
2016-09-30,356,154029.12
2016-11-30,356,89916.95
2016-12-31,1929,131136.62
2016-11-30,1929,138267.38
2016-10-31,1929,176831.23
2016-06-30,413,189416.72
2016-07-31,413,260862.76
2016-10-31,413,123415.05
2016-06-30,1829,43486.29
2016-12-31,1829,70567.73
2016-07-31,1829,121513.77
2016-09-30,1829,330776.74
2016-11-30,1829,134010.0
2016-10-31,1829,272781.27
2016-12-31,199,92405.39
2017-01-31,199,109741.37
2016-09-30,199,55786.75
2016-12-31,1672,114979.99
2016-07-31,1672,96128.08
2016-08-31,1672,163616.3
2017-01-31,1672,183785.03
2017-01-31,2002,56475.43
2016-07-31,2121,137854.82
2017-01-31,2121,112794.76
2016-09-30,2121,160659.28
2016-12-31,2528,124470.97
2016-11-30,2528,80381.29
2016-10-31,2528,134074.13
2016-12-31,1953,401426.42
2016-08-31,1953,286588.29
2016-09-30,1953,367138.83
2016-11-30,1953,362640.84
2016-12-31,2593,166377.28
2016-08-31,2593,352656.56
2017-01-31,2593,138428.2
2016-09-30,2593,301889.05
2016-11-30,2593,191889.55
2016-06-30,2325,48075.55
2016-12-31,2325,141781.82
2016-10-31,2325,185531.84
2016-06-30,223,31749.32
2016-12-31,223,34311.66
2016-08-31,223,83615.48
2017-01-31,223,54585.01
2016-10-31,223,63711.79
2016-10-31,278,56867.84
2016-06-30,2517,24085.61
2016-08-31,2517,317680.72
2017-01-31,2517,180529.2
2016-10-31,2517,243895.66
2016-11-30,923,20444.87
2016-10-31,923,21664.81
2016-06-30,730,182169.01
2016-12-31,730,452734.24
2016-08-31,730,359427.39
2016-09-30,730,527389.76
2016-10-31,730,550093.91
2016-06-30,1897,22238.84
2016-12-31,1897,13489.5
2016-08-31,1897,26569.33
2017-01-31,1897,13059.18
2016-06-30,1815,117818.55
2016-08-31,1815,223936.51
2016-10-31,1815,102745.46
2016-12-31,1719,131802.93
2016-08-31,1719,174046.28
2016-10-31,1719,205607.68
2016-06-30,2472,60933.95
2016-12-31,2472,32162.09
2017-01-31,2472,31157.6
2016-11-30,2472,58112.16
2016-10-31,2472,98023.16
2016-07-31,182,129031.26
2016-08-31,182,199682.64
2016-09-30,182,223087.2
2016-11-30,182,291256.8
2016-10-31,182,297505.77
2016-12-31,667,53099.01
2016-07-31,667,80604.97
2017-01-31,667,72195.09
2016-09-30,667,81515.17
2016-10-31,667,55695.81
2016-06-30,2211,119935.39
2016-12-31,2211,72445.79
2016-07-31,2211,190749.39
2017-01-31,2211,73836.1
2016-09-30,2211,229038.09
2016-12-31,1874,216294.38
2016-10-31,1874,790485.56
2016-12-31,1639,276754.18
2017-01-31,1639,223795.04
2016-06-30,1367,37325.82
2016-12-31,1367,10053.53
2016-07-31,1367,32849.73
2016-08-31,1367,41030.98
2017-01-31,1367,24555.4
2016-09-30,1367,44380.06
2016-10-31,1367,36808.03
2016-12-31,1370,27780.18
2016-07-31,1370,67745.67
2016-08-31,1370,64128.82
2016-11-30,1370,29404.83
2016-10-31,1370,35379.79
2016-07-31,2817,170480.77
2016-08-31,2817,189226.3
2016-09-30,2817,203623.49
2016-11-30,2817,187165.58
2016-10-31,2817,202791.99
2016-06-30,1267,317138.23
2016-07-31,1267,481782.5
2017-01-31,1267,331298.86
2016-09-30,1267,394822.07
2016-10-31,1267,227986.02
2016-06-30,847,70694.33
2016-07-31,847,56683.65
2016-10-31,847,41753.28
2016-06-30,2003,76111.2
2016-12-31,2003,57114.72
2016-07-31,2003,112887.1
2016-08-31,2003,121271.62
2016-09-30,2003,55954.67
2016-11-30,2003,15359.22
2016-10-31,2003,13301.43
2016-06-30,981,89173.31
2016-07-31,981,94253.76
2016-09-30,981,130829.65
2016-11-30,981,135240.26
2016-06-30,930,24460.66
2016-12-31,930,26318.24
2016-08-31,930,43301.53
2017-01-31,930,53847.32
2016-09-30,930,43656.69
2016-11-30,930,17691.96
2016-10-31,930,33006.0
2016-06-30,2021,167883.62
2016-12-31,2021,470731.85
2016-07-31,2021,353343.02
2016-08-31,2021,666886.65
2016-10-31,2021,636271.92
2017-01-31,1326,228023.7
2016-11-30,1326,378160.38
2016-06-30,1964,126872.5
2016-07-31,1964,197407.67
2016-09-30,1964,210018.18
2016-11-30,1964,41712.26
2016-08-31,1499,29204.37
2016-11-30,1499,131905.87
2016-12-31,1433,11375.06
2016-07-31,1433,17781.16
2016-09-30,1433,12986.49
2016-11-30,1433,12859.3
2016-07-31,2686,452945.67
2016-08-31,2686,383017.82
2016-06-30,505,142261.51
2016-08-31,505,136532.28
2017-01-31,505,48048.0
2016-09-30,505,144714.38
2016-10-31,505,113246.64
2016-12-31,1961,124422.72
2017-01-31,1961,261180.92
2016-09-30,1961,64760.34
2016-10-31,1961,21310.14
2016-12-31,1341,273696.12
2016-07-31,1341,156806.76
2016-08-31,1341,272240.89
2017-01-31,1341,321870.69
2016-09-30,1341,371064.72
2016-11-30,1341,271588.71
2016-06-30,1667,113102.05
2016-12-31,1667,20019.5
2016-07-31,1667,107982.76
2016-10-31,1667,89991.99
2016-12-31,837,75140.45
2016-08-31,837,532828.01
2017-01-31,837,148707.13
2016-09-30,837,600256.51
2016-10-31,837,344122.02
2016-06-30,55,115263.8
2016-08-31,55,120621.2
2016-09-30,55,156079.11
2016-10-31,55,153800.71
2016-06-30,2363,26413.47
2016-12-31,2363,32038.8
2016-07-31,2363,28317.71
2016-09-30,2363,36856.6
2016-11-30,2363,42109.67
2016-08-31,420,393315.83
2017-01-31,420,383021.87
2016-09-30,420,469149.34
2016-11-30,420,289133.97
2016-10-31,420,408837.26
2016-12-31,2073,27206.52
2016-07-31,2073,35507.48
2016-11-30,2073,33329.3
2016-10-31,2073,39038.99
2016-12-31,703,341440.8
2016-09-30,703,519885.21
2016-10-31,703,488232.3
2016-07-31,291,93246.45
2016-08-31,291,119132.38
2017-01-31,291,76346.51
2016-11-30,291,104204.8
2016-06-30,2794,128754.86
2016-11-30,2794,73749.54
2016-06-30,716,58305.0
2016-11-30,716,113765.01
2016-07-31,296,79531.31
2017-01-31,296,89737.56
2016-09-30,296,131848.01
2016-06-30,373,79308.11
2016-07-31,373,103847.53
2017-01-31,373,106970.32
2016-09-30,373,192058.94
2016-06-30,1745,55200.07
2016-07-31,1745,24075.93
2017-01-31,1745,204512.35
2016-09-30,1745,80681.04
2016-11-30,1745,178151.19
2016-08-31,2260,129550.09
2016-09-30,2260,193277.76
2016-11-30,2260,165403.86
2016-10-31,2260,200264.28
2016-06-30,830,111803.78
2016-12-31,830,61287.94
2016-07-31,830,262090.62
2016-08-31,830,302207.43
2016-11-30,830,80807.88
2016-07-31,1710,169836.96
2016-08-31,1710,249433.77
2016-11-30,1710,382268.1
2016-06-30,2315,116129.3
2017-01-31,2315,93372.21
2016-09-30,2315,118548.65
2016-12-31,1089,153867.07
2017-01-31,1089,208055.93
2016-09-30,1089,119989.09
2016-06-30,1616,34624.87
2017-01-31,1616,26439.65
2016-12-31,2742,42009.16
2016-08-31,2742,145567.17
2017-01-31,2742,48690.31
2016-10-31,2742,80813.85
2016-06-30,851,36467.04
2016-12-31,851,293137.49
2016-07-31,851,115549.55
2016-08-31,851,440722.73
2017-01-31,851,237830.72
2016-09-30,851,545232.55
2016-11-30,851,326975.53
2016-10-31,851,588417.18
2016-06-30,1736,18688.89
2016-12-31,1736,41988.26
2016-09-30,1736,65453.65
2016-06-30,2701,48648.76
2016-12-31,2701,50460.5
2016-09-30,2701,105727.06
2016-06-30,961,87803.17
2016-07-31,961,101251.37
2017-01-31,961,96621.07
2016-11-30,961,46355.17
2016-10-31,961,84826.01
2016-06-30,1470,73253.56
2016-12-31,1470,135319.71
2016-07-31,1470,190754.69
2016-08-31,1470,335035.44
2016-09-30,1470,420566.24
2016-10-31,1470,297621.98
2016-07-31,2441,76703.98
2016-08-31,2441,99819.25
2017-01-31,2441,70581.34
2016-09-30,2441,92089.13
2016-11-30,2441,61782.28
2017-01-31,448,51459.49
2016-11-30,448,27856.66
2016-06-30,2644,319161.7
2016-07-31,2644,433614.32
2016-08-31,2644,605530.9
2017-01-31,2644,480067.52
2016-09-30,2644,708725.0
2016-12-31,2822,37783.78
2016-08-31,2822,81443.44
2017-01-31,2822,38187.95
2016-09-30,2822,83048.4
2016-11-30,2822,49785.71
2016-06-30,1974,32371.66
2016-07-31,1974,31828.18
2016-08-31,1974,29515.51
2016-11-30,1974,24065.53
2016-10-31,1974,26931.1
2016-07-31,2122,241108.22
2017-01-31,2122,570616.45
2016-07-31,670,64098.44
2016-08-31,670,71499.56
2017-01-31,670,43144.27
2016-09-30,670,76953.41
2016-11-30,670,43266.38
2016-10-31,670,57772.1
2016-06-30,1386,67752.28
2016-09-30,1386,343900.07
2016-11-30,1386,17709.31
2016-10-31,1386,85820.12
2016-06-30,2680,132691.22
2017-01-31,2680,207224.36
2016-11-30,2680,72798.61
2016-10-31,2680,75146.69
2016-12-31,2433,190354.6
2016-07-31,2433,470933.73
2016-08-31,2433,548129.16
2017-01-31,2433,278337.0
2016-06-30,917,156347.29
2016-08-31,917,260627.05
2016-11-30,917,223643.15
2016-10-31,917,267277.62
2016-12-31,2828,29358.08
2016-11-30,2828,34516.67
2016-08-31,314,48266.18
2016-11-30,314,51496.0
2016-06-30,1982,45725.13
2016-12-31,1982,72239.21
2016-08-31,1982,86823.21
2017-01-31,1982,104428.14
2016-09-30,1982,82960.8
2016-10-31,1982,62988.79
2016-06-30,2409,63634.89
2016-12-31,2409,379405.83
2016-08-31,2409,126503.14
2016-09-30,2409,231971.67
2016-10-31,2409,296058.69
2016-06-30,2887,459963.37
2017-01-31,2887,514866.24
2016-09-30,2887,599967.26
2016-06-30,1763,48188.71
2016-08-31,1763,73761.5
2016-09-30,1763,81796.39
2016-11-30,1763,51596.6
2016-06-30,2144,510924.35
2016-12-31,2144,124897.48
2016-08-31,2144,646578.0
2016-09-30,2144,629568.51
2016-11-30,2144,343737.63
2016-06-30,2865,223468.01
2016-07-31,2865,388769.44
2016-08-31,2865,539309.53
2017-01-31,2865,489675.56
2016-11-30,2865,287170.96
2016-10-31,2865,397940.48
2016-06-30,494,98994.78
2016-12-31,494,133148.69
2016-08-31,494,205300.68
2016-09-30,494,253081.79
2016-10-31,494,248877.06
2016-06-30,2624,189219.11
2016-12-31,2624,69287.32
2016-07-31,2624,297307.54
2017-01-31,2624,102867.34
2016-11-30,2624,39255.92
2016-10-31,2624,100263.53
2016-06-30,1337,225586.59
2016-08-31,1337,180064.75
2016-11-30,1337,66406.39
2016-10-31,1337,110287.74
2016-06-30,753,258525.8
2016-12-31,753,72192.62
2017-01-31,753,72525.48
2016-09-30,753,367452.2
2016-10-31,753,215745.7
2016-06-30,228,113523.25
2016-12-31,228,209992.18
2016-10-31,228,142041.5
2016-06-30,2524,9455.54
2016-07-31,2524,44239.6
2017-01-31,2524,67246.8
2016-09-30,2524,139944.13
2016-10-31,2524,94450.79
2016-06-30,265,116989.62
2016-12-31,265,54949.07
2016-07-31,265,89619.45
2016-09-30,265,58324.66
2016-10-31,265,49011.93
2016-06-30,2953,77966.87
2016-12-31,2953,109245.63
2016-07-31,2953,111332.98
2016-08-31,2953,220659.64
2017-01-31,2953,145613.51
2016-09-30,2953,236167.36
2016-11-30,2953,97930.21
2016-10-31,2953,168926.76
2016-06-30,2868,93406.78
2016-12-31,2868,94910.89
2016-07-31,2868,189838.92
2016-07-31,108,105438.18
2016-11-30,108,46261.96
2016-10-31,108,27076.22
2016-12-31,2041,70229.82
2016-08-31,2041,369445.64
2016-11-30,2041,80868.78
2016-10-31,2041,161733.6
2016-06-30,162,160927.38
2016-12-31,162,111625.37
2016-07-31,162,159168.77
2016-08-31,162,207508.55
2017-01-31,162,142673.98
2016-11-30,162,147296.6
2016-06-30,1290,71578.11
2016-07-31,1290,120016.74
2016-08-31,1290,143855.71
2016-11-30,1290,55564.11
2016-06-30,2067,730237.83
2016-07-31,2067,592080.38
2016-08-31,2067,585657.09
2017-01-31,2067,12208.44
2016-09-30,2067,475244.56
2016-10-31,2067,319460.15
2016-06-30,2141,31447.42
2016-07-31,2141,34473.72
2017-01-31,2141,15855.04
2016-07-31,1860,70941.29
2016-08-31,1860,89687.59
2017-01-31,1860,55523.19
2016-11-30,1860,50413.83
2016-06-30,1469,47343.75
2016-09-30,1469,172787.35
2016-11-30,1469,217553.3
2016-10-31,1469,225862.41
2016-06-30,2056,335411.82
2016-12-31,2056,26191.0
2016-07-31,2056,389470.68
2016-09-30,2056,225386.33
2016-11-30,2056,15662.59
2016-06-30,928,267981.64
2016-08-31,928,392909.25
2017-01-31,928,261212.39
2016-10-31,928,346169.11
2016-07-31,1304,268946.3
2017-01-31,1304,208286.41
2016-11-30,1304,299172.71
2016-10-31,1304,527276.1
2016-06-30,181,105837.24
2016-12-31,181,313864.06
2016-07-31,181,190069.97
2016-09-30,181,561746.52
2016-10-31,181,500888.85
2016-07-31,1772,52039.31
2016-09-30,1772,67273.23
2016-11-30,1772,52800.84
2016-12-31,178,53457.72
2016-07-31,178,228620.36
2016-08-31,178,230361.97
2016-10-31,178,105393.7
2016-06-30,360,24848.04
2016-09-30,360,33316.23
2016-11-30,360,21758.14
2016-10-31,360,31362.35
2016-12-31,3000,105183.75
2016-07-31,3000,151152.28
2016-11-30,3000,93797.13
2016-06-30,1412,27388.68
2016-08-31,1412,54566.73
2016-11-30,1412,31386.79
2016-06-30,2326,735626.28
2016-12-31,2326,446222.31
2016-11-30,2326,417546.79
2016-07-31,322,22498.85
2016-08-31,322,33959.81
2017-01-31,322,49928.17
2016-11-30,322,39300.52
2016-07-31,1062,135679.28
2017-01-31,1062,56411.92
2016-09-30,1062,126929.33
2016-10-31,1062,78402.48
2016-12-31,1901,124782.42
2017-01-31,1901,69183.25
2016-09-30,1901,302468.47
2016-11-30,1901,276196.68
2016-10-31,1901,302092.61
2016-08-31,111,22759.03
2016-11-30,111,210568.2
2016-12-31,962,103106.71
2016-09-30,962,266698.46
2016-11-30,962,98070.62
2016-10-31,962,176502.5
2016-08-31,1813,46399.85
2016-11-30,1813,45714.97
2016-12-31,262,229329.77
2016-08-31,262,139653.33
2017-01-31,262,206761.37
2016-11-30,262,209029.44
2016-10-31,262,162671.88
2016-06-30,174,120865.33
2016-07-31,174,124853.04
2016-08-31,174,130896.56
2017-01-31,174,93312.29
2016-10-31,174,168064.54
2016-06-30,339,171532.61
2016-12-31,2139,67675.47
2016-09-30,2139,550966.48
2016-06-30,742,131971.95
2016-07-31,742,188731.59
2016-08-31,742,374034.73
2017-01-31,742,147609.35
2016-09-30,742,490927.05
2016-11-30,742,253129.46
2016-10-31,742,483751.85
2016-12-31,2879,281557.07
2016-07-31,2879,162926.03
2016-09-30,2879,351105.3
2016-10-31,2879,364514.69
2016-08-31,1761,19126.48
2017-01-31,1761,25882.3
2016-09-30,1761,25538.57
2016-11-30,1761,23122.77
2016-10-31,1761,29754.04
2016-06-30,2159,70384.6
2016-08-31,2159,129242.99
2017-01-31,2159,80910.57
2016-06-30,1194,291715.75
2016-07-31,1194,307773.15
2016-08-31,1194,332088.43
2017-01-31,1194,112878.1
2016-11-30,1194,80325.88
2016-07-31,995,461824.44
2016-08-31,995,451774.71
2016-09-30,995,450847.79
2016-10-31,995,533964.36
2016-06-30,2418,78982.93
2016-12-31,2418,13900.45
2016-07-31,2418,78746.29
2017-01-31,2418,23140.16
2016-09-30,2418,64652.64
2016-11-30,2418,20212.91
2016-10-31,2418,42082.5
2016-12-31,1196,281195.63
2016-07-31,1196,202944.63
2017-01-31,1196,368445.41
2016-09-30,1196,241941.28
2016-11-30,1196,232392.41
2016-06-30,2989,232883.61
2016-12-31,2989,457259.79
2016-07-31,2989,290726.66
2016-08-31,1669,91513.36
2017-01-31,1669,77362.27
2016-09-30,1669,85312.91
2016-11-30,1669,80756.12
2016-06-30,472,149518.95
2016-12-31,472,133451.01
2017-01-31,472,107560.53
2016-06-30,234,166505.14
2016-12-31,234,143281.76
2016-08-31,234,188377.26
2016-09-30,234,171104.06
2016-06-30,1284,253752.57
2016-12-31,1284,140653.57
2016-07-31,1284,196562.49
2016-09-30,1284,151554.44
2017-01-31,2280,167900.42
2016-09-30,2280,406260.26
2016-11-30,2280,239763.15
2016-10-31,2280,375847.51
2016-12-31,1565,29977.88
2016-09-30,1565,36831.16
2016-10-31,1565,33418.73
2016-06-30,2448,270038.63
2016-07-31,2448,351211.03
2016-08-31,2448,435688.9
2017-01-31,2448,383201.92
2016-09-30,2448,472861.84
2016-11-30,2448,248134.29
2016-10-31,2448,361516.47
2016-09-30,2090,428948.63
2016-06-30,1453,29494.0
2016-12-31,1453,39964.92
2016-08-31,1453,33269.5
2016-10-31,1453,28155.33
2016-06-30,1878,240304.07
2016-07-31,1878,262213.28
2016-08-31,1878,299349.88
2017-01-31,1878,210327.84
2016-09-30,1878,307643.54
2016-10-31,1878,246463.39
2016-06-30,1760,75027.29
2016-12-31,1760,70238.28
2016-08-31,1760,357349.97
2017-01-31,1760,169780.79
2016-11-30,1760,71751.97
2016-06-30,19,92964.73
2016-12-31,19,76139.45
2016-07-31,19,83623.67
2016-11-30,19,77490.62
2016-12-31,1960,265782.18
2016-07-31,1960,426386.17
2017-01-31,1960,339505.29
2016-09-30,1960,436274.17
2016-11-30,1960,265009.91
2016-06-30,1976,72063.68
2016-07-31,1976,89951.14
2017-01-31,1976,112422.75
2016-10-31,1976,93598.4
2016-06-30,1094,37284.44
2016-07-31,1094,34020.27
2016-09-30,1094,28095.69
2016-11-30,1094,53198.12
2016-06-30,1868,68638.53
2016-07-31,1868,85893.56
2016-06-30,723,123101.19
2016-08-31,723,137066.44
2016-09-30,723,171196.56
2016-11-30,723,160395.55
2016-06-30,467,314403.08
2016-12-31,467,237862.68
2016-07-31,467,315140.34
2016-08-31,467,364340.34
2016-11-30,467,374724.78
2016-06-30,161,43623.06
2016-09-30,161,107105.25
2016-11-30,161,68485.15
2016-12-31,395,74394.61
2017-01-31,395,109657.94
2016-11-30,395,99143.53
2016-06-30,1585,26208.62
2016-12-31,1585,80127.97
2017-01-31,1585,92287.27
2016-09-30,1585,10390.52
2016-06-30,757,153470.16
2016-09-30,757,80567.88
2016-10-31,757,85131.37
2016-07-31,511,64968.81
2016-08-31,511,94231.5
2017-01-31,511,77334.07
2016-11-30,511,76728.46
2016-10-31,511,103532.28
2016-06-30,2714,104297.04
2016-12-31,2714,17019.63
2016-08-31,2714,19693.99
2017-01-31,2714,29421.35
2016-09-30,2714,90762.57
2016-11-30,2714,95349.92
2016-06-30,939,134145.94
2016-12-31,939,141476.45
2016-09-30,939,350872.9
2016-10-31,939,387817.64
2016-07-31,1690,503754.22
2017-01-31,1690,641813.54
2016-09-30,1690,367188.3
2016-11-30,1690,390164.73
2016-07-31,854,23757.78
2016-08-31,854,31571.15
2016-09-30,854,27971.63
2016-12-31,2483,79291.58
2016-07-31,2483,80906.77
2017-01-31,2483,126757.95
2016-09-30,2483,103729.73
2016-11-30,2483,38236.98
2016-09-30,2037,89240.41
2016-06-30,1848,38850.11
2016-12-31,1848,50613.84
2016-07-31,1848,47091.24
2016-09-30,1848,89021.12
2016-10-31,1848,87175.69
2016-06-30,76,73331.61
2016-12-31,76,33858.63
2016-08-31,76,80204.38
2017-01-31,76,64872.09
2016-12-31,2489,11603.84
2016-07-31,2489,17129.49
2016-08-31,2489,17160.05
