ord_dt,sale_amt,offer_amt,offer_cnt,shop_id_x,rtn_cnt,rtn_amt,ord_cnt,pid,user_cnt,on_dt,off_dt,brand,cate,shop_id_y
2016-10-15,85.9,0.0,0,1338,0,0.0,1,12977059,1,,,,,
2016-11-19,42.95,0.0,0,1338,0,0.0,1,12977059,1,,,,,
2016-11-07,42.95,0.0,0,1338,0,0.0,1,12977059,1,,,,,
2016-10-31,42.95,0.0,0,1338,0,0.0,1,12977059,1,,,,,
2016-11-03,42.95,0.0,0,1338,0,0.0,1,12977059,1,,,,,
2017-01-09,42.95,0.0,0,1338,1,19.13,1,12977063,1,,,,,
2016-11-24,42.95,0.0,0,1338,0,0.0,1,12977067,1,,,,,
2016-09-18,42.95,0.0,0,1338,0,0.0,1,12977067,1,,,,,
2016-12-14,42.95,0.0,0,1338,0,0.0,1,12977067,1,,,,,
2016-09-11,39.65,0.0,0,1338,0,0.0,1,12977396,1,,,,,
2016-09-22,39.65,0.0,0,1338,0,0.0,1,12977396,1,,,,,
2016-11-09,89.2,0.0,0,1338,0,0.0,1,12982997,1,,,,,
2016-12-19,39.65,14697.15,1,1338,0,0.0,1,12985454,1,,,,,
2016-12-18,64.42,0.0,0,1338,0,0.0,1,12987183,1,,,,,
2016-11-27,64.42,0.0,0,1338,0,0.0,1,12987187,1,,,,,
2016-11-13,64.42,0.0,0,1338,0,0.0,1,12987193,1,,,,,
2016-08-30,59.47,0.0,0,1338,0,0.0,1,13016366,1,,,,,
2016-11-17,91.68,0.0,0,1338,0,0.0,1,13018396,1,,,,,
2016-12-12,28.08,5.15,1,1338,0,0.0,1,13019209,1,,,,,
2017-02-12,39.65,0.0,0,1338,0,0.0,1,13055461,1,,,,,
2016-10-20,39.65,0.0,0,1338,0,0.0,1,13055461,1,,,,,
2017-02-06,39.65,0.0,0,1338,0,0.0,1,13055461,1,,,,,
2016-08-12,39.65,0.0,0,1338,0,0.0,1,13055464,1,,,,,
2017-02-14,39.65,0.0,0,1338,1,17.66,1,13055464,1,,,,,
2016-08-18,39.65,0.0,0,1338,0,0.0,1,13055464,1,,,,,
2017-03-18,39.65,0.0,0,1338,0,0.0,1,13055470,1,,,,,
2016-09-06,39.65,0.0,0,1338,0,0.0,1,13055470,1,,,,,
2016-10-25,39.65,0.0,0,1338,0,0.0,1,13055470,1,,,,,
2016-08-13,28.91,0.0,0,1338,0,0.0,1,13068989,1,,,,,
2016-08-23,28.91,0.0,0,1338,0,0.0,1,13068990,1,,,,,
2016-09-30,28.91,0.0,0,1338,0,0.0,1,13068990,1,,,,,
2016-08-15,57.82,0.0,0,1338,0,0.0,1,13068990,1,,,,,
2017-02-13,66.08,0.0,0,1338,0,0.0,1,13261872,1,,,,,
2016-10-11,132.15,0.0,0,1338,0,0.0,1,13261872,1,,,,,
2017-02-02,37.99,0.0,0,1338,0,0.0,1,13279430,1,,,,,
2016-12-09,66.08,0.0,0,1338,0,0.0,1,13325946,1,,,,,
2017-04-09,39.65,0.0,0,1338,0,0.0,1,13325952,1,,,,,
2016-09-19,39.65,0.0,0,1338,0,0.0,1,13325953,1,,,,,
2016-12-22,39.65,0.0,0,1338,0,0.0,1,13325953,1,,,,,
2016-12-14,39.65,0.0,0,1338,0,0.0,1,13325956,1,,,,,
2016-12-01,80.94,2280.85,1,1338,0,0.0,1,13346069,1,,,,,
2016-12-16,80.94,5850.02,1,1338,0,0.0,1,13346069,1,,,,,
2016-12-19,80.94,5850.02,1,1338,0,0.0,1,13346069,1,,,,,
2016-12-04,80.94,3642.37,1,1338,0,0.0,1,13346069,1,,,,,
2016-12-18,37.99,0.0,0,1338,0,0.0,1,13364813,1,,,,,
2016-09-10,39.65,0.0,0,1338,0,0.0,1,13391411,1,,,,,
2016-11-14,78.47,11001.43,1,1338,0,0.0,1,13394850,1,,,,,
2016-10-29,79.29,0.0,0,1338,0,0.0,1,13394850,1,,,,,
2016-11-22,313.86,44005.74,1,1338,0,0.0,1,13394850,1,,,,,
2016-11-16,78.47,11001.43,1,1338,0,0.0,1,13394850,1,,,,,
2016-10-26,79.29,0.0,0,1338,0,0.0,1,13394850,1,,,,,
2016-11-06,79.29,0.0,0,1338,0,0.0,1,13394850,1,,,,,
2016-11-09,78.47,11001.43,1,1338,0,0.0,1,13394850,1,,,,,
2016-11-15,78.47,11001.43,1,1338,0,0.0,1,13394853,1,,,,,
2016-09-25,79.29,0.0,0,1338,0,0.0,1,13394853,1,,,,,
2016-11-16,78.47,11001.43,1,1338,0,0.0,1,13394857,1,,,,,
2017-04-06,39.65,0.0,0,1338,0,0.0,1,13408417,1,,,,,
2016-11-20,101.59,0.0,0,1338,0,0.0,1,13414029,1,,,,,
2016-11-18,101.59,0.0,0,1338,0,0.0,1,13414029,1,,,,,
2016-11-23,101.59,0.0,0,1338,0,0.0,1,13414031,1,,,,,
2016-09-09,37.99,0.0,0,1338,0,0.0,1,13414088,1,,,,,
2017-01-11,39.65,0.0,0,1338,0,0.0,1,13461043,1,,,,,
2017-03-02,40.47,0.0,0,1338,0,0.0,1,13528671,1,,,,,
2017-01-25,31.39,0.0,0,1338,0,0.0,1,13546221,1,,,,,
2017-02-01,31.39,0.0,0,1338,0,0.0,1,13546221,1,,,,,
2016-09-15,75.99,0.0,0,1338,0,0.0,2,13568194,2,,,,,
2016-09-27,37.99,0.0,0,1338,0,0.0,1,13568194,1,,,,,
2016-08-09,37.99,0.0,0,1338,0,0.0,1,13568194,1,,,,,
2016-11-17,37.99,0.0,0,1338,0,0.0,1,13568194,1,,,,,
2016-11-04,37.99,0.0,0,1338,0,0.0,1,13568198,1,,,,,
2016-12-20,37.99,0.0,0,1338,0,0.0,1,13568198,1,,,,,
2016-12-21,70.21,0.0,0,1338,0,0.0,1,13588085,1,,,,,
2016-11-13,70.21,0.0,0,1338,0,0.0,1,13588087,1,,,,,
2016-11-30,70.21,0.0,0,1338,0,0.0,1,13588091,1,,,,,
2017-02-17,70.21,0.0,0,1338,0,0.0,1,13588091,1,,,,,
2016-11-01,28.91,0.0,0,1338,0,0.0,1,13590463,1,,,,,
2017-02-08,28.91,0.0,0,1338,0,0.0,1,13590464,1,,,,,
2016-10-15,37.99,0.0,0,1338,0,0.0,1,13596121,1,,,,,
2016-11-09,47.91,0.0,0,1338,0,0.0,1,13597288,1,,,,,
2016-12-02,47.91,0.0,0,1338,0,0.0,1,13597292,1,,,,,
2017-02-11,39.65,0.0,0,1338,0,0.0,1,13598689,1,,,,,
2016-11-01,42.95,0.0,0,1338,0,0.0,1,13607176,1,,,,,
2017-01-14,44.6,0.0,0,1338,0,0.0,1,13610598,1,,,,,
2016-10-02,44.6,0.0,0,1338,0,0.0,1,13610599,1,,,,,
2017-01-01,80.94,0.0,0,1338,0,0.0,1,13610609,1,,,,,
2016-10-20,42.95,0.0,0,1338,0,0.0,1,13612467,1,,,,,
2016-11-05,31.39,0.0,0,1338,0,0.0,1,13612868,1,,,,,
2016-12-13,22.3,4.05,1,1338,0,0.0,1,13612877,1,,,,,
2016-12-20,25.6,0.0,0,1338,0,0.0,1,13624034,1,,,,,
2017-02-09,25.6,0.0,0,1338,0,0.0,1,13624034,1,,,,,
2017-04-13,25.6,0.0,0,1338,0,0.0,1,13624034,1,,,,,
2016-12-17,25.6,0.0,0,1338,0,0.0,1,13624035,1,,,,,
2016-10-31,25.6,0.0,0,1338,0,0.0,1,13624035,1,,,,,
2017-01-04,25.6,0.0,0,1338,0,0.0,1,13624035,1,,,,,
2017-02-11,25.6,0.0,0,1338,0,0.0,1,13624035,1,,,,,
2016-11-08,37.99,0.0,0,1338,0,0.0,1,13631978,1,,,,,
2016-09-26,37.99,0.0,0,1338,0,0.0,1,13631978,1,,,,,
2016-10-01,37.99,0.0,0,1338,0,0.0,1,13631978,1,,,,,
2016-09-23,37.99,0.0,0,1338,0,0.0,1,13631978,1,,,,,
2016-09-20,37.99,0.0,0,1338,0,0.0,1,13631978,1,,,,,
2016-09-24,37.99,0.0,0,1338,0,0.0,1,13631978,1,,,,,
2016-11-27,37.99,0.0,0,1338,0,0.0,1,13631978,1,,,,,
2016-09-14,37.99,0.0,0,1338,0,0.0,1,13631978,1,,,,,
2016-09-22,37.99,0.0,0,1338,0,0.0,1,13631978,1,,,,,
2016-11-23,72.68,0.0,0,1338,0,0.0,1,13636815,1,,,,,
2016-10-29,72.68,0.0,0,1338,0,0.0,1,13636815,1,,,,,
2017-01-09,72.68,0.0,0,1338,0,0.0,1,13636815,1,,,,,
2017-01-16,72.68,0.0,0,1338,0,0.0,1,13636815,1,,,,,
2016-11-29,72.68,0.0,0,1338,0,0.0,1,13636815,1,,,,,
2016-10-27,64.42,0.0,0,1338,0,0.0,1,13636844,1,,,,,
2016-11-11,31.39,2229.35,1,1338,0,0.0,1,10274,1,,,,,
2016-11-22,31.39,2229.35,1,1338,0,0.0,1,10274,1,,,,,
2016-11-16,62.77,4458.7,2,1338,0,0.0,2,10274,2,,,,,
2016-12-03,31.39,3664.45,1,1338,0,0.0,1,10274,1,,,,,
2016-10-25,37.99,0.0,0,1338,0,0.0,1,10274,1,,,,,
2016-12-10,62.77,10272.67,2,1338,0,0.0,2,10274,2,,,,,
2016-12-19,31.39,5872.09,1,1338,0,0.0,1,10279,1,,,,,
2016-11-20,31.39,2229.35,1,1338,0,0.0,1,10279,1,,,,,
2016-11-16,62.77,4458.7,1,1338,0,0.0,1,10279,1,,,,,
2016-10-18,37.99,0.0,0,1338,0,0.0,1,10279,1,,,,,
2016-12-20,31.39,5872.46,1,1338,0,0.0,1,10288,1,,,,,
2016-11-14,31.39,2229.35,1,1338,0,0.0,1,10288,1,,,,,
2017-01-19,64.42,0.0,0,1338,0,0.0,1,25612,1,,,,,
2016-11-01,79.29,0.0,0,1338,0,0.0,1,25618,1,,,,,
2017-03-13,64.42,0.0,0,1338,0,0.0,1,25618,1,,,,,
2016-09-25,31.39,0.0,0,1338,0,0.0,1,33322,1,,,,,
2016-09-08,31.39,0.0,0,1338,0,0.0,1,33322,1,,,,,
2017-04-29,31.39,0.0,0,1338,0,0.0,1,33322,1,,,,,
2017-02-12,31.39,0.0,0,1338,0,0.0,1,33322,1,,,,,
2016-09-06,31.39,0.0,0,1338,0,0.0,1,33322,1,,,,,
2017-03-05,31.39,0.0,0,1338,0,0.0,1,33322,1,,,,,
2016-08-09,31.39,0.0,0,1338,0,0.0,1,33326,1,,,,,
2016-08-18,31.39,0.0,0,1338,0,0.0,1,33329,1,,,,,
2016-11-10,72.68,0.0,0,1338,0,0.0,1,43737,1,,,,,
2017-04-13,37.17,0.0,0,1338,0,0.0,1,43858,1,,,,,
2016-12-18,70.21,0.0,0,1338,0,0.0,1,69118,1,,,,,
2016-11-05,70.21,0.0,0,1338,0,0.0,1,69118,1,,,,,
2016-11-11,71.03,0.0,0,1338,0,0.0,1,79524,1,,,,,
2017-01-03,74.34,0.0,0,1338,0,0.0,1,82233,1,,,,,
2016-11-03,72.68,0.0,0,1338,0,0.0,1,90816,1,,,,,
2016-12-05,72.68,0.0,0,1338,0,0.0,1,90816,1,,,,,
2016-12-26,72.68,0.0,0,1338,0,0.0,1,90816,1,,,,,
2016-09-25,39.65,0.0,0,1338,0,0.0,1,91076,1,,,,,
2017-02-20,72.68,0.0,0,1338,0,0.0,1,94003,1,,,,,
2017-02-04,72.68,0.0,0,1338,0,0.0,1,94003,1,,,,,
2017-02-06,72.68,0.0,0,1338,0,0.0,1,94003,1,,,,,
2016-12-05,45.43,0.0,0,1338,1,20.23,1,479399,1,,,,,
2016-08-06,45.43,0.0,0,1338,0,0.0,1,479399,1,,,,,
2017-02-28,45.43,0.0,0,1338,0,0.0,1,479401,1,,,,,
2016-09-30,26.43,0.0,0,1338,0,0.0,1,790140,1,,,,,
2016-10-30,26.43,0.0,0,1338,0,0.0,1,790143,1,,,,,
2016-11-16,26.43,0.0,0,1338,0,0.0,1,790166,1,,,,,
2017-01-28,19.82,0.0,0,1338,0,0.0,1,1141140,1,,,,,
2017-01-30,19.82,0.0,0,1338,0,0.0,1,1141140,1,,,,,
2017-03-14,19.82,0.0,0,1338,0,0.0,1,1141140,1,,,,,
2017-02-16,19.82,0.0,0,1338,0,0.0,1,1141140,1,,,,,
2016-09-13,30.56,0.0,0,1338,0,0.0,1,1322955,1,,,,,
2016-08-26,55.34,0.0,0,1338,0,0.0,1,1455234,1,,,,,
2016-09-18,70.21,0.0,0,1338,1,31.27,1,2700698,1,2016-07-20,,2779.0,257.0,1338.0
2017-02-13,40.47,0.0,0,1338,0,0.0,1,3229415,1,2016-08-07,,2779.0,35.0,1338.0
2017-03-02,40.47,0.0,0,1338,0,0.0,1,3229415,1,2016-08-07,,2779.0,35.0,1338.0
2016-10-16,31.39,0.0,0,1338,0,0.0,1,3323591,1,2016-08-10,,2779.0,130.0,1338.0
2016-10-23,185.01,147.15,4,1338,0,0.0,4,5928770,4,2015-01-03,,2779.0,255.0,1338.0
2016-10-27,138.76,110.36,3,1338,0,0.0,3,5928770,3,2015-01-03,,2779.0,255.0,1338.0
2016-10-25,138.76,110.36,3,1338,0,0.0,3,5928770,3,2015-01-03,,2779.0,255.0,1338.0
2016-10-26,138.76,110.36,3,1338,0,0.0,3,5928770,3,2015-01-03,,2779.0,255.0,1338.0
2016-11-06,231.27,183.94,5,1338,0,0.0,5,5928770,5,2015-01-03,,2779.0,255.0,1338.0
2016-12-10,72.68,3646.05,1,1338,1,32.37,1,6903234,1,,,,,
2016-12-28,64.42,3650.1,1,1338,0,0.0,1,6903552,1,2016-11-25,,2779.0,131.0,1338.0
2016-11-27,107.37,0.0,0,1338,0,0.0,2,6903566,2,2016-11-25,,2779.0,131.0,1338.0
2017-01-29,64.42,3650.1,1,1338,0,0.0,1,6903566,1,2016-11-25,,2779.0,131.0,1338.0
2016-12-12,64.42,3650.1,1,1338,0,0.0,1,6903566,1,2016-11-25,,2779.0,131.0,1338.0
2017-02-08,64.42,0.0,0,1338,0,0.0,1,7269214,1,2016-12-10,,2779.0,252.0,1338.0
2017-03-12,64.42,0.0,0,1338,0,0.0,1,7269214,1,2016-12-10,,2779.0,252.0,1338.0
2017-01-13,64.42,0.0,0,1338,0,0.0,1,7296843,1,2016-12-11,,2779.0,252.0,1338.0
2017-01-09,64.42,0.0,0,1338,0,0.0,1,7436670,1,,,,,
2017-01-15,64.42,0.0,0,1338,0,0.0,1,7658473,1,2016-12-28,,2779.0,252.0,1338.0
2017-02-11,64.42,0.0,0,1338,0,0.0,1,7658482,1,2016-12-28,,2779.0,252.0,1338.0
2017-02-28,64.42,0.0,0,1338,0,0.0,1,7678182,1,2016-12-29,,2779.0,252.0,1338.0
2017-01-23,64.42,0.0,0,1338,0,0.0,1,7678182,1,2016-12-29,,2779.0,252.0,1338.0
2017-01-17,64.42,0.0,0,1338,0,0.0,1,7964444,1,,,,,
2017-04-01,56.16,0.0,0,1338,0,0.0,1,8386697,1,2017-02-13,,2779.0,263.0,1338.0
2017-04-29,47.91,0.0,0,1338,0,0.0,1,8460874,1,2017-02-17,,2779.0,129.0,1338.0
2017-03-11,45.43,0.0,0,1338,0,0.0,1,8835361,1,2017-02-24,,2779.0,130.0,1338.0
2017-03-27,72.68,0.0,0,1338,0,0.0,1,8845907,1,2017-02-24,,2779.0,259.0,1338.0
2017-03-30,12.39,8.46,1,1338,0,0.0,1,8848749,1,2017-02-24,,2779.0,130.0,1338.0
2017-03-05,16.52,17.66,1,1338,0,0.0,1,8851246,1,2017-02-24,,2779.0,263.0,1338.0
2017-03-22,16.52,17.66,1,1338,0,0.0,1,8851246,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-27,16.52,17.66,1,1338,0,0.0,1,8851246,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-01,16.52,17.66,1,1338,0,0.0,1,8851302,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-07,16.52,17.66,1,1338,0,0.0,1,8851302,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-27,16.52,17.66,1,1338,0,0.0,1,8851302,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-03,49.56,52.97,3,1338,0,0.0,3,8851302,3,2017-02-24,,2779.0,263.0,1338.0
2017-04-22,33.04,35.32,2,1338,0,0.0,2,8851302,2,2017-02-24,,2779.0,263.0,1338.0
2017-04-04,66.08,70.63,4,1338,0,0.0,4,8851302,4,2017-02-24,,2779.0,263.0,1338.0
2017-04-20,16.52,17.66,1,1338,0,0.0,1,8851302,1,2017-02-24,,2779.0,263.0,1338.0
2017-03-12,16.52,17.66,1,1338,0,0.0,1,8851302,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-18,33.04,35.32,2,1338,0,0.0,2,8851302,2,2017-02-24,,2779.0,263.0,1338.0
2017-04-16,49.56,52.97,3,1338,0,0.0,3,8851302,3,2017-02-24,,2779.0,263.0,1338.0
2017-03-13,16.52,17.66,1,1338,0,0.0,1,8851302,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-14,66.08,70.63,4,1338,1,7.36,4,8851302,4,2017-02-24,,2779.0,263.0,1338.0
2017-03-21,16.52,17.66,1,1338,0,0.0,1,8851302,1,2017-02-24,,2779.0,263.0,1338.0
2017-03-09,16.52,17.66,1,1338,0,0.0,1,8851302,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-30,16.52,17.66,1,1338,0,0.0,1,8851302,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-13,33.04,35.32,2,1338,0,0.0,2,8851302,2,2017-02-24,,2779.0,263.0,1338.0
2017-04-25,16.52,17.66,1,1338,0,0.0,1,8851302,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-24,16.52,17.66,1,1338,0,0.0,1,8851302,1,2017-02-24,,2779.0,263.0,1338.0
2017-03-19,16.52,17.66,1,1338,0,0.0,1,8851302,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-09,33.04,35.32,2,1338,0,0.0,2,8851302,2,2017-02-24,,2779.0,263.0,1338.0
2017-04-15,33.04,35.32,2,1338,0,0.0,2,8851302,2,2017-02-24,,2779.0,263.0,1338.0
2017-03-25,33.04,35.32,2,1338,0,0.0,2,8851302,2,2017-02-24,,2779.0,263.0,1338.0
2017-03-27,16.52,17.66,1,1338,0,0.0,1,8851302,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-11,16.52,17.66,1,1338,0,0.0,1,8851311,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-11,16.52,17.66,1,1338,0,0.0,1,8851316,1,2017-02-24,,2779.0,263.0,1338.0
2017-03-29,16.52,17.66,1,1338,0,0.0,1,8851316,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-05,16.52,17.66,1,1338,0,0.0,1,8851320,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-01,16.52,17.66,1,1338,0,0.0,1,8851325,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-07,16.52,17.66,1,1338,0,0.0,1,8851325,1,2017-02-24,,2779.0,263.0,1338.0
2017-03-19,16.52,17.66,1,1338,0,0.0,1,8851325,1,2017-02-24,,2779.0,263.0,1338.0
2017-03-25,16.52,17.66,1,1338,0,0.0,1,8851325,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-14,33.04,35.32,2,1338,0,0.0,2,8851325,2,2017-02-24,,2779.0,263.0,1338.0
2017-04-01,16.52,17.66,1,1338,0,0.0,1,8851329,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-03,16.52,17.66,1,1338,0,0.0,1,8851329,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-18,16.52,17.66,1,1338,0,0.0,1,8851334,1,2017-02-24,,2779.0,263.0,1338.0
2017-03-08,33.04,35.32,2,1338,0,0.0,2,8851334,2,2017-02-24,,2779.0,263.0,1338.0
2017-04-19,16.52,17.66,1,1338,0,0.0,1,8851343,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-02,611.21,653.35,37,1338,0,0.0,37,8851352,37,2017-02-24,,2779.0,263.0,1338.0
2017-03-17,165.19,176.58,10,1338,0,0.0,10,8851352,10,2017-02-24,,2779.0,263.0,1338.0
2017-04-15,198.23,211.9,11,1338,0,0.0,11,8851352,11,2017-02-24,,2779.0,263.0,1338.0
2017-03-08,16.52,17.66,1,1338,0,0.0,1,8851352,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-13,181.71,194.24,11,1338,0,0.0,11,8851352,11,2017-02-24,,2779.0,263.0,1338.0
2017-04-17,330.38,353.16,20,1338,0,0.0,20,8851352,20,2017-02-24,,2779.0,263.0,1338.0
2017-03-24,99.11,105.95,6,1338,0,0.0,6,8851352,6,2017-02-24,,2779.0,263.0,1338.0
2017-03-20,16.52,17.66,1,1338,0,0.0,1,8851352,1,2017-02-24,,2779.0,263.0,1338.0
2017-03-16,16.52,17.66,1,1338,0,0.0,1,8851352,1,2017-02-24,,2779.0,263.0,1338.0
2017-03-23,115.63,123.61,7,1338,0,0.0,7,8851352,7,2017-02-24,,2779.0,263.0,1338.0
2017-04-25,132.15,141.27,8,1338,0,0.0,8,8851352,8,2017-02-24,,2779.0,263.0,1338.0
2017-03-29,363.42,388.48,22,1338,0,0.0,22,8851352,22,2017-02-24,,2779.0,263.0,1338.0
2017-03-18,132.15,141.27,8,1338,0,0.0,8,8851352,8,2017-02-24,,2779.0,263.0,1338.0
2017-03-28,346.9,370.82,20,1338,0,0.0,20,8851352,20,2017-02-24,,2779.0,263.0,1338.0
2017-03-31,82.6,88.29,5,1338,0,0.0,5,8851352,5,2017-02-24,,2779.0,263.0,1338.0
2017-03-27,346.9,370.82,21,1338,0,0.0,21,8851352,21,2017-02-24,,2779.0,263.0,1338.0
2017-04-05,198.23,211.9,11,1338,0,0.0,11,8851352,11,2017-02-24,,2779.0,263.0,1338.0
2017-04-21,214.75,229.56,13,1338,0,0.0,13,8851352,13,2017-02-24,,2779.0,263.0,1338.0
2017-04-27,181.71,194.24,11,1338,0,0.0,11,8851352,11,2017-02-24,,2779.0,263.0,1338.0
2017-04-12,132.15,141.27,8,1338,0,0.0,8,8851352,8,2017-02-24,,2779.0,263.0,1338.0
2017-03-10,33.04,35.32,2,1338,0,0.0,2,8851352,2,2017-02-24,,2779.0,263.0,1338.0
2017-04-21,49.56,52.97,3,1338,0,0.0,3,8851357,3,2017-02-24,,2779.0,263.0,1338.0
2017-03-25,16.52,17.66,1,1338,0,0.0,1,8851357,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-16,49.56,52.97,3,1338,0,0.0,3,8851357,3,2017-02-24,,2779.0,263.0,1338.0
2017-04-12,66.08,70.63,4,1338,0,0.0,4,8851357,4,2017-02-24,,2779.0,263.0,1338.0
2017-04-07,66.08,70.63,4,1338,0,0.0,4,8851357,4,2017-02-24,,2779.0,263.0,1338.0
2017-03-16,16.52,17.66,1,1338,0,0.0,1,8851357,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-02,16.52,17.66,1,1338,0,0.0,1,8851357,1,2017-02-24,,2779.0,263.0,1338.0
2017-03-05,16.52,17.66,1,1338,0,0.0,1,8851357,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-10,49.56,52.97,3,1338,0,0.0,3,8851357,3,2017-02-24,,2779.0,263.0,1338.0
2017-04-17,66.08,70.63,4,1338,0,0.0,4,8851357,4,2017-02-24,,2779.0,263.0,1338.0
2017-04-20,16.52,17.66,1,1338,0,0.0,1,8851357,1,2017-02-24,,2779.0,263.0,1338.0
2017-03-20,66.08,70.63,4,1338,0,0.0,4,8851357,4,2017-02-24,,2779.0,263.0,1338.0
2017-04-25,33.04,35.32,2,1338,0,0.0,2,8851357,2,2017-02-24,,2779.0,263.0,1338.0
2017-04-09,66.08,70.63,4,1338,0,0.0,4,8851357,4,2017-02-24,,2779.0,263.0,1338.0
2017-04-08,99.11,105.95,6,1338,0,0.0,6,8851357,6,2017-02-24,,2779.0,263.0,1338.0
2017-03-24,49.56,52.97,3,1338,0,0.0,3,8851357,3,2017-02-24,,2779.0,263.0,1338.0
2017-03-11,33.04,35.32,2,1338,0,0.0,2,8851357,1,2017-02-24,,2779.0,263.0,1338.0
2017-03-28,47.91,0.0,0,1338,0,0.0,1,9422582,1,2017-03-06,,2779.0,130.0,1338.0
2017-03-08,20.65,15.82,1,1338,0,0.0,1,9493494,1,2017-03-07,,2779.0,257.0,1338.0
2017-04-28,20.65,15.82,1,1338,0,0.0,1,9493494,1,2017-03-07,,2779.0,257.0,1338.0
2017-03-22,20.65,15.82,1,1338,0,0.0,1,9493498,1,2017-03-07,,2779.0,257.0,1338.0
2017-04-14,41.3,31.64,2,1338,0,0.0,2,9493498,2,2017-03-07,,2779.0,257.0,1338.0
2017-03-12,20.65,15.82,1,1338,0,0.0,1,9493498,1,2017-03-07,,2779.0,257.0,1338.0
2017-03-29,20.65,15.82,1,1338,0,0.0,1,9493498,1,2017-03-07,,2779.0,257.0,1338.0
2017-04-22,20.65,15.82,1,1338,0,0.0,1,9493498,1,2017-03-07,,2779.0,257.0,1338.0
2017-03-24,20.65,15.82,1,1338,0,0.0,1,9493503,1,2017-03-07,,2779.0,257.0,1338.0
2017-03-11,20.65,15.82,1,1338,0,0.0,1,9493503,1,2017-03-07,,2779.0,257.0,1338.0
2017-04-27,20.65,15.82,1,1338,0,0.0,1,9493507,1,2017-03-07,,2779.0,257.0,1338.0
2017-03-29,20.65,15.82,1,1338,0,0.0,1,9493507,1,2017-03-07,,2779.0,257.0,1338.0
2017-04-13,20.65,15.82,1,1338,0,0.0,1,9493507,1,2017-03-07,,2779.0,257.0,1338.0
2017-04-28,16.52,11.04,1,1338,0,0.0,1,9496183,1,2017-03-07,,2779.0,129.0,1338.0
2017-04-22,16.52,11.04,1,1338,0,0.0,1,9496188,1,2017-03-07,,2779.0,129.0,1338.0
2017-04-09,16.52,11.04,1,1338,0,0.0,1,9496188,1,2017-03-07,,2779.0,129.0,1338.0
2017-03-31,16.52,11.04,1,1338,0,0.0,1,9496197,1,2017-03-07,,2779.0,129.0,1338.0
2017-04-22,19.82,11.4,1,1338,0,0.0,1,9496660,1,2017-03-07,,2779.0,129.0,1338.0
2017-04-27,19.82,11.4,1,1338,0,0.0,1,9496660,1,2017-03-07,,2779.0,129.0,1338.0
2017-04-25,19.82,11.4,1,1338,0,0.0,1,9496660,1,2017-03-07,,2779.0,129.0,1338.0
2017-04-23,59.47,34.21,3,1338,0,0.0,3,9496669,3,2017-03-07,,2779.0,129.0,1338.0
2017-04-25,39.65,22.81,2,1338,0,0.0,2,9496669,2,2017-03-07,,2779.0,129.0,1338.0
2017-04-11,19.82,11.4,1,1338,0,0.0,1,9496669,1,2017-03-07,,2779.0,129.0,1338.0
2017-04-21,19.82,11.4,1,1338,0,0.0,1,9496669,1,2017-03-07,,2779.0,129.0,1338.0
2017-04-29,18.83,11.85,1,1338,0,0.0,1,9496669,1,2017-03-07,,2779.0,129.0,1338.0
2017-03-30,23.13,14.72,1,1338,0,0.0,1,9498299,1,2017-03-07,,2779.0,262.0,1338.0
2017-03-15,12.39,14.72,1,1338,0,0.0,1,9548663,1,2017-03-08,,2779.0,130.0,1338.0
2017-03-14,12.39,14.72,1,1338,0,0.0,1,9548667,1,2017-03-08,,2779.0,130.0,1338.0
2017-03-16,12.39,14.72,1,1338,0,0.0,1,9548667,1,2017-03-08,,2779.0,130.0,1338.0
2017-03-15,12.39,15.82,1,1338,0,0.0,1,9549739,1,2017-03-08,,2779.0,259.0,1338.0
2017-03-12,12.39,15.82,1,1338,0,0.0,1,9549744,1,2017-03-08,,2779.0,259.0,1338.0
2017-03-11,12.39,15.82,1,1338,0,0.0,1,9549744,1,2017-03-08,,2779.0,259.0,1338.0
2017-03-14,12.39,15.82,1,1338,0,0.0,1,9549744,1,2017-03-08,,2779.0,259.0,1338.0
